nt;1;'n_term'
nt;2;'n_form'
nt;4;'n_pos'
nt;5;'n_concept'
nt;6;'n_flpot'
nt;8;'n_chunk'
nt;9;'n_question'
nt;10;'n_relation'
nt;18;'n_data'
nt;36;'n_data_pot'
nt;200;'n_context'
nt;444;'n_link'
nt;666;'n_AKI'
nt;777;'n_wikipedia'
e;170574;'carline acaule';1;50
e;170575;'carvi officinal';1;50
e;170576;'cascara sagrada';1;50
e;170577;'céanothus';1;50
e;170578;'céréus';1;50
e;170579;'chardon béni';1;50
e;170580;'chardon-Marie';1;50
e;170581;'chionanthus';1;50
e;170582;'chirata';1;50
e;170583;'cimifuga';1;50
e;170584;'chou potager';1;50
e;170585;'cognassier commun';1;50
e;170586;'cochléaire officinale';1;50
e;170587;'colchique d'automne';1;50
e;170588;'corydale bulbeux';1;50
e;170589;'cresson des fontaines';1;50
e;170590;'cynoglosse officinal';1;50
e;170591;'damiana';1;50
e;170592;'datura stramoine';1;50
e;170593;'pomme-épineuse';1;50
e;170594;'digitale pourpre';1;50
e;170595;'droséra à feuilles rondes';1;50
e;170596;'ergot de seigle';1;8
e;170597;'eupatoire à feuilles de chanvre';1;2
e;170598;'euphraise officinale';1;50
e;170599;'faux jasmin';1;50
e;170600;'fève de Calabar';1;50
e;170601;'fougère mâle';1;50
e;170602;'fraisier des bois';1;50
e;170603;'fumeterre officinal';1;50
e;170604;'gaillet jaune';1;50
e;170605;'galéga officinal';1;50
e;170606;'galeopsis';1;50
e;170607;'chanvre sauvage';1;50
e;170608;'gaulthérie couchée';1;50
e;170609;'genêt à balais';1;52
e;170610;'genévrier commun';1;50
e;170611;'gentiane jaune';1;50
e;170612;'géranium herbe-à-robert';1;50
e;170613;'germandrée petit-chêne';1;50
e;170614;'ginseng américain';1;50
e;170615;'haronga';1;50
e;170616;'hellébore noir';1;50
e;170617;'rose de noël';1;50
e;170618;'herniaire commune';1;50
e;170619;'hydnocarpus';1;50
e;170620;'hydrastis du Canada';1;50
e;170621;'immortelle des sables';1;50
e;170622;'impératoire';1;50
e;170623;'jatropha';1;50
e;170624;'laîche des sables';1;50
e;170625;'lamier blanc';1;26
e;170626;'lichen d'Islande';1;50
e;170627;'lycope de Virginie';1;50
e;170628;'marrube blanc';1;50
e;170629;'marsdénia';1;50
e;170630;'mauve sylvestre';1;50
e;170631;'grande mauve';1;50
e;170632;'mélilot officinal';1;50
e;170633;'mélisse officinale';1;50
e;170634;'menyanthe';1;50
e;170635;'trèfle d'eau';1;50
e;170636;'millepertuis officinal';1;50
e;170637;'monarde écarlate';1;50
e;170638;'mousse d'Irlande';1;50
e;170639;'muguet de mai';1;50
e;170640;'noix vomique';1;6
e;170641;'marjolaine sauvage';1;50
e;170642;'orpin brûlant';1;2
e;170643;'sédum âcre';1;50
e;170644;'ortie grande';1;50
e;170645;'ortie petite';1;50
e;170646;'patience crépue';1;50
e;170647;'pavot de Californie';1;50
e;170648;'eschscholtzia';1;50
e;170649;'pétasite';1;50
e;170650;'petit boucage saxifrage';1;50
e;170651;'peuplier noir';1;2
